quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total
1936-09-30,0,0,0,0,0,0,0,0,0,1,0,1
1936-10-31,0,0,0,0,0,0,0,0,0,1,0,1
1936-11-30,0,0,0,0,0,0,0,0,0,1,0,1
1936-12-31,0,0,0,0,0,0,0,0,0,1,0,1
1937-01-30,0,0,0,0,0,0,0,0,0,1,0,1
1937-02-27,0,0,0,0,0,0,0,0,0,1,0,1
1937-03-31,0,0,0,0,0,0,0,0,0,1,0,1
1937-04-30,0,0,0,0,0,0,0,0,0,1,0,1
1937-05-28,0,0,0,0,0,0,0,0,0,1,0,1
1937-06-30,0,0,0,0,0,0,0,0,0,1,0,1
1937-07-31,0,0,0,0,0,0,0,0,0,1,0,1
1937-08-31,0,0,0,0,0,0,0,0,0,1,0,1
1937-09-30,0,0,0,0,0,0,0,0,0,1,0,1
1937-10-30,0,0,0,0,0,0,0,0,1,0,0,1
1937-11-30,0,0,0,0,0,0,0,0,1,0,0,1
1937-12-31,0,0,0,0,0,0,0,0,1,0,0,1
1938-01-31,0,0,0,0,0,0,0,0,1,0,0,1
1938-02-28,0,0,0,0,0,0,0,0,1,0,0,1
1938-03-31,0,0,0,0,0,0,0,0,1,0,0,1
1938-04-30,0,0,0,0,0,0,0,0,1,0,0,1
1938-05-31,0,0,0,0,0,0,0,0,1,0,0,1
1938-06-30,0,0,0,0,0,0,0,0,1,0,0,1
1938-07-30,0,0,0,0,0,0,0,0,1,0,0,1
1938-08-31,0,0,0,0,0,0,0,0,1,0,0,1
1938-09-30,0,0,0,0,0,0,0,0,1,0,0,1
1938-10-31,0,0,0,0,0,0,0,0,1,0,0,1
1938-11-30,0,0,0,0,0,0,0,0,1,0,0,1
1938-12-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-01-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-02-28,0,0,0,0,0,0,0,0,1,0,0,1
1939-03-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-04-29,0,0,0,0,0,0,0,0,1,0,0,1
1939-05-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-06-30,0,0,0,0,0,0,0,0,1,0,0,1
1939-07-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-08-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-09-30,0,0,0,0,0,0,0,0,1,0,0,1
1939-10-31,0,0,0,0,0,0,0,0,1,0,0,1
1939-11-30,0,0,0,0,0,0,0,0,1,0,0,1
1939-12-30,0,0,0,0,0,0,0,0,1,0,0,1
1940-01-31,0,0,0,0,0,0,0,0,1,0,0,1
1940-02-29,0,0,0,0,0,0,0,0,1,0,0,1
1940-03-30,0,0,0,0,0,0,0,0,1,0,0,1
1940-04-30,0,0,0,0,0,0,0,0,1,0,0,1
1940-05-31,0,0,0,0,0,0,0,0,1,0,0,1
1940-06-29,0,0,0,0,0,0,0,0,1,0,0,1
1940-07-31,0,0,0,0,0,0,0,0,1,0,0,1
1940-08-31,0,0,0,0,0,0,0,0,1,0,0,1
1940-09-30,0,0,0,0,0,0,0,0,1,0,0,1
1940-10-31,0,0,0,0,0,0,0,0,1,0,0,1
1940-11-30,0,0,0,0,0,0,0,0,1,0,0,1
1940-12-31,0,0,0,0,0,0,0,0,1,0,0,1
1941-01-31,0,0,0,0,0,0,0,0,1,0,0,1
1941-02-28,0,0,0,0,0,0,0,0,1,0,0,1
1941-03-31,0,0,0,0,0,0,0,0,1,0,0,1
1941-04-30,0,0,0,0,0,0,0,0,1,0,0,1
1941-05-31,0,0,0,0,0,0,0,0,1,0,0,1
1941-06-30,0,0,0,0,0,0,0,0,1,0,0,1
1941-07-31,0,0,0,0,0,0,0,0,1,0,0,1
1941-08-30,0,0,0,0,0,0,0,0,1,0,0,1
1941-09-30,0,0,0,0,0,0,0,0,1,0,0,1
1941-10-31,0,0,0,0,0,0,0,0,1,0,0,1
1941-11-29,0,0,0,0,0,0,0,0,1,0,0,1
1941-12-31,0,0,0,0,0,0,0,0,1,0,0,1
1942-01-31,0,0,0,0,0,0,0,0,1,0,0,1
1942-02-28,0,0,0,0,0,0,0,0,1,0,0,1
1942-03-31,0,0,0,0,0,0,0,0,1,0,0,1
1942-04-30,0,0,0,0,0,0,0,0,1,0,0,1
1942-05-29,0,0,0,0,0,0,0,0,1,0,0,1
1942-06-30,0,0,0,0,0,0,0,0,1,0,0,1
1942-07-31,0,0,0,0,0,0,0,0,1,0,0,1
1942-08-31,0,0,0,0,0,0,0,0,1,0,0,1
1942-09-30,0,0,0,0,0,0,0,0,1,0,0,1
1942-10-31,0,0,0,0,0,0,0,1,0,0,0,1
1942-11-30,0,0,0,0,0,0,0,1,0,0,0,1
1942-12-31,0,0,0,0,0,0,0,1,0,0,0,1
1943-01-30,0,0,0,0,0,0,0,1,0,0,0,1
1943-02-27,0,0,0,0,0,0,0,1,0,0,0,1
1943-03-31,0,0,0,0,0,0,0,1,0,0,0,1
1943-04-30,0,0,0,0,0,0,0,1,0,0,0,1
1943-05-29,0,0,0,0,0,0,0,1,0,0,0,1
1943-06-30,0,0,0,0,0,0,0,1,0,0,0,1
1943-07-31,0,0,0,0,0,0,0,1,0,0,0,1
1943-08-31,0,0,0,0,0,0,0,1,0,0,0,1
1943-09-30,0,0,0,0,0,0,0,1,0,0,0,1
1943-10-30,0,0,0,0,0,0,0,1,0,0,0,1
1943-11-30,0,0,0,0,0,0,0,1,0,0,0,1
1943-12-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-01-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-02-29,0,0,0,0,0,0,0,1,0,0,0,1
1944-03-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-04-29,0,0,0,0,0,0,0,1,0,0,0,1
1944-05-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-06-30,0,0,0,0,0,0,0,1,0,0,0,1
1944-07-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-08-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-09-30,0,0,0,0,0,0,0,1,0,0,0,1
1944-10-31,0,0,0,0,0,0,0,1,0,0,0,1
1944-11-30,0,0,0,0,0,0,0,1,0,0,0,1
1944-12-30,0,0,0,0,0,0,0,1,0,0,0,1
1945-01-31,0,0,0,0,0,0,0,1,0,0,0,1
1945-02-28,0,0,0,0,0,0,0,1,0,0,0,1
1945-03-31,0,0,0,0,0,0,0,1,0,0,0,1
1945-04-30,0,0,0,0,0,0,0,1,0,0,0,1
1945-05-31,0,0,0,0,0,0,0,1,0,0,0,1
1945-06-30,0,0,0,0,0,0,0,1,0,0,0,1
1945-07-31,0,0,0,0,0,0,0,1,0,0,0,1
1945-08-31,0,0,0,0,0,0,0,1,0,0,0,1
1945-09-29,0,0,0,0,0,0,0,1,0,0,0,1
1945-10-31,0,0,0,0,0,0,1,0,0,0,0,1
1945-11-30,0,0,0,0,0,0,1,0,0,0,0,1
1945-12-31,0,0,0,0,0,0,1,0,0,0,0,1
1946-01-31,0,0,0,0,0,0,1,0,0,0,0,1
1946-02-28,0,0,0,0,0,0,1,0,0,0,0,1
1946-03-30,0,0,0,0,0,0,1,0,0,0,0,1
1946-04-30,0,0,0,0,0,0,1,0,0,0,0,1
1946-05-31,0,0,0,0,0,0,1,0,0,0,0,1
1946-06-28,0,0,0,0,0,0,1,0,0,0,0,1
1946-07-31,0,0,0,0,0,0,1,0,0,0,0,1
1946-08-30,0,0,0,0,0,0,1,0,0,0,0,1
1946-09-30,0,0,0,0,0,0,1,0,0,0,0,1
1946-10-31,0,0,0,0,0,0,1,0,0,0,0,1
1946-11-30,0,0,0,0,0,0,1,0,0,0,0,1
1946-12-31,0,0,0,0,0,0,1,0,0,0,0,1
1947-01-31,0,0,0,0,0,0,1,0,0,0,0,1
1947-02-28,0,0,0,0,0,0,1,0,0,0,0,1
1947-03-31,0,0,0,0,0,0,1,0,0,0,0,1
1947-04-30,0,0,0,0,0,0,1,0,0,0,0,1
1947-05-29,0,0,0,0,0,0,1,0,0,0,0,1
1947-06-30,0,0,0,0,0,0,1,0,0,0,0,1
1947-07-31,0,0,0,0,0,0,1,0,0,0,0,1
1947-08-29,0,0,0,0,0,0,1,0,0,0,0,1
1947-09-30,0,0,0,0,0,0,1,0,0,0,0,1
